MPIO,AÑO,Población_menor,Cantidad,tasa
68720,2022,271,0,0.0
68720,2023,269,0,0.0
68745,2020,802,0,0.0
68745,2021,792,0,0.0
68745,2022,773,0,0.0
68745,2023,756,0,0.0
68755,2020,2047,0,0.0
68755,2021,2042,0,0.0
68755,2022,2012,0,0.0
68755,2023,1969,0,0.0
68770,2020,665,0,0.0
68770,2021,650,0,0.0
68770,2022,636,0,0.0
68770,2023,624,0,0.0
68773,2020,487,0,0.0
68773,2021,477,0,0.0
68773,2022,464,0,0.0
68773,2023,448,0,0.0
68780,2020,327,0,0.0
68780,2021,319,0,0.0
68780,2022,313,0,0.0
68780,2023,307,0,0.0
68820,2020,617,0,0.0
68820,2021,604,0,0.0
68820,2022,591,0,0.0
68820,2023,579,0,0.0
68855,2020,457,0,0.0
68855,2021,445,0,0.0
68855,2022,437,0,0.0
68855,2023,429,0,0.0
68861,2020,1241,0,0.0
68861,2021,1227,0,0.0
68861,2022,1207,0,0.0
68861,2023,1182,0,0.0
68867,2020,155,0,0.0
68867,2021,153,0,0.0
68867,2022,151,0,0.0
68867,2023,147,0,0.0
68872,2020,553,0,0.0
68872,2021,557,0,0.0
68872,2022,545,0,0.0
68872,2023,534,0,0.0
68895,2020,734,0,0.0
68895,2021,716,0,0.0
68895,2022,702,0,0.0
68895,2023,687,0,0.0
70001,2020,23528,2,8.5
70001,2021,23446,2,8.53
70001,2022,23098,1,4.33
70001,2023,22779,1,4.39
70110,2020,944,0,0.0
70110,2021,930,0,0.0
70110,2022,919,0,0.0
70110,2023,906,0,0.0
70124,2020,1336,1,74.85
70124,2021,1332,0,0.0
70124,2022,1313,0,0.0
70124,2023,1297,0,0.0
70204,2020,745,0,0.0
70204,2021,739,0,0.0
70204,2022,726,0,0.0
70204,2023,718,0,0.0
70215,2020,5120,0,0.0
70215,2021,4994,0,0.0
70215,2022,4910,0,0.0
70215,2023,4821,0,0.0
70221,2020,1506,0,0.0
70221,2021,1520,0,0.0
70221,2022,1500,0,0.0
70221,2023,1486,0,0.0
70230,2020,339,0,0.0
70230,2021,335,0,0.0
70230,2022,331,0,0.0
70230,2023,324,0,0.0
70233,2020,847,0,0.0
70233,2021,823,0,0.0
70233,2022,809,0,0.0
70233,2023,795,0,0.0
70235,2020,2086,0,0.0
70235,2021,2073,0,0.0
70235,2022,2045,0,0.0
70235,2023,2019,0,0.0
70265,2020,1880,0,0.0
70265,2021,1853,0,0.0
70265,2022,1826,0,0.0
70265,2023,1806,0,0.0
70400,2020,1018,0,0.0
70400,2021,1023,0,0.0
70400,2022,1015,0,0.0
70400,2023,1003,0,0.0
70418,2020,2037,0,0.0
70418,2021,2009,0,0.0
70418,2022,1978,0,0.0
70418,2023,1946,0,0.0
70429,2020,3735,1,26.77
70429,2021,3748,0,0.0
70429,2022,3700,0,0.0
70429,2023,3661,0,0.0
70473,2020,1385,0,0.0
70473,2021,1368,0,0.0
70473,2022,1350,0,0.0
70473,2023,1332,0,0.0
70508,2020,1845,0,0.0
70508,2021,1796,0,0.0
70508,2022,1768,0,0.0
70508,2023,1738,0,0.0
70523,2020,1441,0,0.0
70523,2021,1456,1,68.68
70523,2022,1439,0,0.0
70523,2023,1422,0,0.0
70670,2020,4520,0,0.0
70670,2021,4523,0,0.0
70670,2022,4463,1,22.41
70670,2023,4414,0,0.0
70678,2020,2536,0,0.0
70678,2021,2507,0,0.0
70678,2022,2472,0,0.0
70678,2023,2438,0,0.0
70702,2020,979,0,0.0
70702,2021,956,0,0.0
70702,2022,945,0,0.0
70702,2023,928,0,0.0
70708,2020,5361,0,0.0
70708,2021,5276,1,18.95
70708,2022,5194,0,0.0
70708,2023,5121,1,19.53
70713,2020,5123,2,39.04
70713,2021,5137,0,0.0
70713,2022,5083,2,39.35
70713,2023,5032,0,0.0
70717,2020,1585,0,0.0
70717,2021,1560,0,0.0
70717,2022,1534,0,0.0
70717,2023,1510,1,66.23
70742,2020,2486,0,0.0
70742,2021,2450,0,0.0
70742,2022,2409,0,0.0
70742,2023,2372,0,0.0
70771,2020,2767,0,0.0
70771,2021,2747,1,36.4
70771,2022,2715,0,0.0
70771,2023,2671,0,0.0
70820,2020,3147,0,0.0
70820,2021,3077,0,0.0
70820,2022,3029,0,0.0
70820,2023,2984,0,0.0
70823,2020,1811,0,0.0
70823,2021,1787,0,0.0
70823,2022,1761,0,0.0
70823,2023,1735,0,0.0
73001,2020,30545,0,0.0
73001,2021,29771,0,0.0
73001,2022,28957,0,0.0
73001,2023,28275,1,3.54
73024,2020,275,0,0.0
73024,2021,270,0,0.0
73024,2022,261,0,0.0
73024,2023,253,0,0.0
73026,2020,630,0,0.0
73026,2021,622,0,0.0
73026,2022,605,0,0.0
73026,2023,594,0,0.0
73030,2020,426,0,0.0
73030,2021,417,0,0.0
73030,2022,409,0,0.0
73030,2023,400,0,0.0
73043,2020,844,0,0.0
73043,2021,826,0,0.0
73043,2022,803,0,0.0
73043,2023,784,0,0.0
73055,2020,808,0,0.0
73055,2021,797,0,0.0
73055,2022,780,0,0.0
73055,2023,762,0,0.0
73067,2020,1958,0,0.0
73067,2021,1915,0,0.0
73067,2022,1870,0,0.0
73067,2023,1832,0,0.0
73124,2020,1470,0,0.0
73124,2021,1449,0,0.0
73124,2022,1408,0,0.0
73124,2023,1381,0,0.0
73148,2020,654,0,0.0
73148,2021,651,0,0.0
73148,2022,637,0,0.0
73148,2023,622,0,0.0
73152,2020,506,0,0.0
73152,2021,490,0,0.0
73152,2022,477,0,0.0
73152,2023,466,0,0.0
73168,2020,4373,0,0.0
73168,2021,4346,0,0.0
73168,2022,4248,1,23.54
73168,2023,4168,0,0.0
73200,2020,572,0,0.0
73200,2021,560,0,0.0
73200,2022,545,0,0.0
73200,2023,534,0,0.0
73217,2020,1909,0,0.0
73217,2021,1863,0,0.0
73217,2022,1816,0,0.0
73217,2023,1774,0,0.0
73226,2020,615,0,0.0
73226,2021,592,0,0.0
73226,2022,576,0,0.0
73226,2023,557,0,0.0
73236,2020,576,0,0.0
73236,2021,564,0,0.0
73236,2022,549,0,0.0
73236,2023,537,0,0.0
73268,2020,4400,0,0.0
73268,2021,4341,0,0.0
73268,2022,4226,0,0.0
73268,2023,4133,0,0.0
73270,2020,530,0,0.0
73270,2021,515,0,0.0
73270,2022,503,0,0.0
73270,2023,494,0,0.0
73275,2020,1943,0,0.0
73275,2021,1921,0,0.0
73275,2022,1871,0,0.0
73275,2023,1831,0,0.0
73283,2020,2137,0,0.0
73283,2021,2086,0,0.0
73283,2022,2033,0,0.0
73283,2023,1988,0,0.0
73319,2020,2136,1,46.82
73319,2021,2107,0,0.0
73319,2022,2049,0,0.0
73319,2023,2003,0,0.0
73347,2020,506,0,0.0
73347,2021,488,0,0.0
73347,2022,482,0,0.0
73347,2023,468,0,0.0
73349,2020,1386,0,0.0
73349,2021,1364,0,0.0
73349,2022,1326,0,0.0
73349,2023,1296,0,0.0
73352,2020,848,0,0.0
73352,2021,834,0,0.0
73352,2022,811,0,0.0
73352,2023,791,0,0.0
73408,2020,1221,0,0.0
73408,2021,1185,0,0.0
73408,2022,1151,0,0.0
73408,2023,1126,0,0.0
73411,2020,2267,0,0.0
73411,2021,2213,0,0.0
73411,2022,2156,1,46.38
73411,2023,2103,0,0.0
73443,2020,2532,0,0.0
73443,2021,2478,0,0.0
73443,2022,2413,0,0.0
73443,2023,2361,0,0.0
73449,2020,2622,0,0.0
73449,2021,2576,0,0.0
73449,2022,2509,0,0.0
73449,2023,2453,1,40.77
73461,2020,341,0,0.0
73461,2021,338,0,0.0
73461,2022,331,0,0.0
73461,2023,327,0,0.0
73483,2020,861,0,0.0
73483,2021,832,0,0.0
73483,2022,811,1,123.3
73483,2023,788,0,0.0
73504,2020,2892,1,34.58
73504,2021,2804,0,0.0
73504,2022,2728,1,36.66
73504,2023,2669,0,0.0
73520,2020,797,0,0.0
73520,2021,773,0,0.0
73520,2022,758,0,0.0
73520,2023,738,0,0.0
73547,2020,421,0,0.0
73547,2021,413,0,0.0
73547,2022,399,0,0.0
73547,2023,388,0,0.0
73555,2020,2896,2,69.06
73555,2021,2862,1,34.94
73555,2022,2801,0,0.0
73555,2023,2751,0,0.0
73563,2020,635,0,0.0
73563,2021,620,0,0.0
73563,2022,601,0,0.0
73563,2023,587,0,0.0
73585,2020,1613,0,0.0
73585,2021,1570,0,0.0
73585,2022,1529,0,0.0
73585,2023,1494,0,0.0
73616,2020,2666,0,0.0
73616,2021,2608,0,0.0
73616,2022,2548,0,0.0
73616,2023,2497,0,0.0
73622,2020,470,0,0.0
73622,2021,459,0,0.0
73622,2022,446,0,0.0
73622,2023,435,0,0.0
73624,2020,1747,0,0.0
73624,2021,1711,0,0.0
73624,2022,1667,0,0.0
73624,2023,1635,0,0.0
73671,2020,951,0,0.0
73671,2021,928,0,0.0
73671,2022,907,0,0.0
73671,2023,888,0,0.0
73675,2020,1121,0,0.0
73675,2021,1105,0,0.0
73675,2022,1078,0,0.0
73675,2023,1052,0,0.0
73678,2020,817,0,0.0
73678,2021,782,0,0.0
73678,2022,764,0,0.0
73678,2023,744,0,0.0
73686,2020,430,0,0.0
73686,2021,421,0,0.0
73686,2022,409,0,0.0
73686,2023,402,0,0.0
73770,2020,230,0,0.0
73770,2021,223,0,0.0
73770,2022,214,1,467.29
73770,2023,208,0,0.0
73854,2020,352,0,0.0
73854,2021,345,0,0.0
73854,2022,341,0,0.0
73854,2023,328,0,0.0
73861,2020,877,0,0.0
73861,2021,856,1,116.82
73861,2022,830,0,0.0
73861,2023,815,0,0.0
73870,2020,765,0,0.0
73870,2021,754,0,0.0
73870,2022,736,0,0.0
73870,2023,722,0,0.0
73873,2020,383,0,0.0
73873,2021,368,0,0.0
73873,2022,360,0,0.0
73873,2023,350,0,0.0
76001,2020,156202,2,1.28
76001,2021,153299,2,1.3
76001,2022,149600,2,1.34
76001,2023,145590,3,2.06
76020,2020,1097,0,0.0
76020,2021,1086,0,0.0
76020,2022,1061,0,0.0
76020,2023,1037,0,0.0
76036,2020,1659,0,0.0
76036,2021,1629,0,0.0
76036,2022,1593,0,0.0
76036,2023,1550,0,0.0
76041,2020,1564,0,0.0
76041,2021,1545,0,0.0
76041,2022,1510,1,66.23
76041,2023,1473,0,0.0
76054,2020,413,0,0.0
76054,2021,407,0,0.0
76054,2022,400,0,0.0
76054,2023,386,0,0.0
76100,2020,1441,0,0.0
76100,2021,1411,0,0.0
76100,2022,1373,0,0.0
76100,2023,1336,0,0.0
76109,2020,37350,2,5.35
76109,2021,37056,3,8.1
76109,2022,36303,7,19.28
76109,2023,35485,3,8.45
76111,2020,9382,0,0.0
76111,2021,9266,0,0.0
76111,2022,9050,0,0.0
76111,2023,8815,0,0.0
76113,2020,1755,0,0.0
76113,2021,1744,0,0.0
76113,2022,1700,1,58.82
76113,2023,1658,0,0.0
76122,2020,1927,0,0.0
76122,2021,1893,0,0.0
76122,2022,1848,0,0.0
76122,2023,1797,0,0.0
76126,2020,1347,0,0.0
76126,2021,1341,0,0.0
76126,2022,1314,0,0.0
76126,2023,1283,0,0.0
76130,2020,8047,0,0.0
76130,2021,7902,0,0.0
76130,2022,7723,0,0.0
76130,2023,7525,0,0.0
76147,2020,9048,1,11.05
76147,2021,8951,0,0.0
76147,2022,8738,0,0.0
76147,2023,8510,1,11.75
76233,2020,4007,0,0.0
76233,2021,3938,0,0.0
76233,2022,3848,0,0.0
76233,2023,3749,0,0.0
76243,2020,743,0,0.0
76243,2021,730,0,0.0
76243,2022,713,1,140.25
76243,2023,693,0,0.0
76246,2020,586,0,0.0
76246,2021,572,0,0.0
76246,2022,557,0,0.0
76246,2023,544,0,0.0
76248,2020,4321,0,0.0
76248,2021,4245,0,0.0
76248,2022,4151,0,0.0
76248,2023,4041,0,0.0
76250,2020,852,1,117.37
76250,2021,839,1,119.19
76250,2022,818,0,0.0
76250,2023,799,2,250.31
76275,2020,4587,0,0.0
76275,2021,4499,0,0.0
76275,2022,4401,0,0.0
76275,2023,4284,0,0.0
76306,2020,1676,0,0.0
76306,2021,1681,0,0.0
76306,2022,1639,0,0.0
76306,2023,1604,0,0.0
76318,2020,2677,0,0.0
76318,2021,2663,0,0.0
76318,2022,2605,0,0.0
76318,2023,2541,0,0.0
76364,2020,12775,1,7.83
76364,2021,12943,1,7.73
76364,2022,12671,1,7.89
76364,2023,12393,0,0.0
76377,2020,1063,0,0.0
76377,2021,1059,0,0.0
76377,2022,1035,0,0.0
76377,2023,1009,0,0.0
76400,2020,2436,0,0.0
76400,2021,2390,0,0.0
76400,2022,2332,0,0.0
76400,2023,2273,0,0.0
76403,2020,791,0,0.0
76403,2021,775,0,0.0
76403,2022,762,0,0.0
76403,2023,734,0,0.0
76497,2020,947,0,0.0
76497,2021,931,0,0.0
76497,2022,904,0,0.0
76497,2023,887,0,0.0
76520,2020,25494,0,0.0
76520,2021,25038,0,0.0
76520,2022,24444,0,0.0
76520,2023,23789,3,12.61
76563,2020,3707,0,0.0
76563,2021,3661,0,0.0
76563,2022,3578,0,0.0
76563,2023,3487,0,0.0
76606,2020,1268,0,0.0
76606,2021,1265,0,0.0
76606,2022,1237,0,0.0
76606,2023,1213,0,0.0
76616,2020,1285,0,0.0
76616,2021,1262,0,0.0
76616,2022,1235,0,0.0
76616,2023,1203,0,0.0
76622,2020,2507,0,0.0
76622,2021,2463,0,0.0
76622,2022,2406,0,0.0
76622,2023,2340,0,0.0
76670,2020,1385,0,0.0
76670,2021,1373,0,0.0
76670,2022,1342,0,0.0
76670,2023,1311,0,0.0
76736,2020,2737,0,0.0
76736,2021,2697,0,0.0
76736,2022,2633,0,0.0
76736,2023,2559,0,0.0
76823,2020,1097,0,0.0
76823,2021,1074,0,0.0
76823,2022,1049,0,0.0
76823,2023,1022,0,0.0
76828,2020,1559,0,0.0
76828,2021,1531,0,0.0
76828,2022,1497,0,0.0
76828,2023,1451,0,0.0
76834,2020,15987,0,0.0
76834,2021,16009,0,0.0
76834,2022,15655,0,0.0
76834,2023,15287,0,0.0
76845,2020,436,0,0.0
76845,2021,433,0,0.0
76845,2022,420,0,0.0
76845,2023,411,0,0.0
76863,2020,543,0,0.0
76863,2021,531,0,0.0
76863,2022,519,0,0.0
76863,2023,498,0,0.0
76869,2020,944,0,0.0
76869,2021,932,0,0.0
76869,2022,912,0,0.0
76869,2023,894,0,0.0
76890,2020,1182,0,0.0
76890,2021,1158,0,0.0
76890,2022,1131,0,0.0
76890,2023,1100,0,0.0
76892,2020,8139,1,12.29
76892,2021,7975,2,25.08
76892,2022,7786,2,25.69
76892,2023,7585,0,0.0
76895,2020,3180,0,0.0
76895,2021,3126,0,0.0
76895,2022,3057,0,0.0
76895,2023,2978,0,0.0
81001,2020,8095,1,12.35
81001,2021,8070,0,0.0
81001,2022,8015,1,12.48
81001,2023,7925,1,12.62
81065,2020,5926,1,16.87
81065,2021,6061,0,0.0
81065,2022,6043,0,0.0
81065,2023,6000,0,0.0
81220,2020,414,0,0.0
81220,2021,409,0,0.0
81220,2022,408,0,0.0
81220,2023,403,0,0.0
81300,2020,2301,0,0.0
81300,2021,2358,0,0.0
81300,2022,2345,0,0.0
81300,2023,2330,0,0.0
81591,2020,453,0,0.0
81591,2021,452,0,0.0
81591,2022,451,0,0.0
81591,2023,446,0,0.0
81736,2020,5688,0,0.0
81736,2021,5664,0,0.0
81736,2022,5633,1,17.75
81736,2023,5568,1,17.96
81794,2020,5051,0,0.0
81794,2021,5117,0,0.0
81794,2022,5095,0,0.0
81794,2023,5059,1,19.77
85001,2020,14936,0,0.0
85001,2021,14925,0,0.0
85001,2022,14677,1,6.81
85001,2023,14429,0,0.0
85010,2020,3290,0,0.0
85010,2021,3246,0,0.0
85010,2022,3193,0,0.0
85010,2023,3139,0,0.0
85015,2020,217,0,0.0
85015,2021,208,0,0.0
85015,2022,203,0,0.0
85015,2023,199,0,0.0
85125,2020,1412,1,70.82
85125,2021,1396,0,0.0
85125,2022,1377,2,145.24
85125,2023,1356,0,0.0
85136,2020,123,0,0.0
85136,2021,118,0,0.0
85136,2022,118,0,0.0
85136,2023,113,0,0.0
85139,2020,1665,0,0.0
85139,2021,1623,0,0.0
85139,2022,1596,0,0.0
85139,2023,1566,0,0.0
85162,2020,1598,0,0.0
85162,2021,1576,0,0.0
85162,2022,1545,0,0.0
85162,2023,1520,0,0.0
85225,2020,894,1,111.86
85225,2021,885,0,0.0
85225,2022,871,0,0.0
85225,2023,853,0,0.0
85230,2020,1429,0,0.0
85230,2021,1420,0,0.0
85230,2022,1399,0,0.0
85230,2023,1379,0,0.0
85250,2020,3947,0,0.0
85250,2021,3917,1,25.53
85250,2022,3855,0,0.0
85250,2023,3791,0,0.0
85263,2020,1239,0,0.0
85263,2021,1213,0,0.0
85263,2022,1192,0,0.0
85263,2023,1172,0,0.0
85279,2020,137,0,0.0
85279,2021,126,0,0.0
85279,2022,124,0,0.0
85279,2023,123,0,0.0
85300,2020,266,0,0.0
85300,2021,265,0,0.0
85300,2022,260,0,0.0
85300,2023,253,0,0.0
85315,2020,222,0,0.0
85315,2021,217,0,0.0
85315,2022,215,0,0.0
85315,2023,212,0,0.0
85325,2020,856,0,0.0
85325,2021,836,0,0.0
85325,2022,820,1,121.95
85325,2023,804,0,0.0
85400,2020,653,0,0.0
85400,2021,625,0,0.0
85400,2022,613,1,163.13
85400,2023,600,0,0.0
85410,2020,2246,0,0.0
85410,2021,2241,0,0.0
85410,2022,2206,0,0.0
85410,2023,2175,0,0.0
85430,2020,1510,0,0.0
85430,2021,1502,0,0.0
85430,2022,1479,0,0.0
85430,2023,1452,0,0.0
85440,2020,3318,0,0.0
85440,2021,3301,1,30.29
85440,2022,3244,0,0.0
85440,2023,3191,0,0.0
86001,2020,4716,0,0.0
86001,2021,4721,0,0.0
86001,2022,4666,0,0.0
86001,2023,4584,0,0.0
86219,2020,488,0,0.0
86219,2021,478,0,0.0
86219,2022,465,0,0.0
86219,2023,463,0,0.0
86320,2020,3576,1,27.96
86320,2021,3518,0,0.0
86320,2022,3477,0,0.0
86320,2023,3439,0,0.0
86568,2020,5672,1,17.63
86568,2021,5644,1,17.72
86568,2022,5580,0,0.0
86568,2023,5517,0,0.0
86569,2020,1505,0,0.0
86569,2021,1465,0,0.0
86569,2022,1444,0,0.0
86569,2023,1428,0,0.0
86571,2020,4029,0,0.0
86571,2021,3977,0,0.0
86571,2022,3929,1,25.45
86571,2023,3897,0,0.0
86573,2020,3469,2,57.65
86573,2021,3478,1,28.75
86573,2022,3446,0,0.0
86573,2023,3431,0,0.0
86749,2020,1193,1,83.82
86749,2021,1191,0,0.0
86749,2022,1174,0,0.0
86749,2023,1158,0,0.0
86755,2020,431,0,0.0
86755,2021,427,0,0.0
86755,2022,419,0,0.0
86755,2023,417,0,0.0
86757,2020,1929,0,0.0
86757,2021,1924,0,0.0
86757,2022,1898,0,0.0
86757,2023,1876,0,0.0
86760,2020,721,1,138.7
86760,2021,705,0,0.0
86760,2022,694,0,0.0
86760,2023,688,0,0.0
86865,2020,2655,0,0.0
86865,2021,2607,0,0.0
86865,2022,2564,0,0.0
86865,2023,2536,0,0.0
86885,2020,2382,0,0.0
86885,2021,2379,0,0.0
86885,2022,2354,0,0.0
86885,2023,2334,0,0.0
88001,2020,4224,0,0.0
88001,2021,4131,0,0.0
88001,2022,3989,0,0.0
88001,2023,3829,0,0.0
88564,2020,441,0,0.0
88564,2021,430,0,0.0
88564,2022,416,0,0.0
88564,2023,393,0,0.0
91001,2020,5784,3,51.87
91001,2021,5788,1,17.28
91001,2022,5753,2,34.76
91001,2023,5727,0,0.0
91263,2020,263,0,0.0
91263,2021,256,0,0.0
91263,2022,253,0,0.0
91263,2023,253,0,0.0
91405,2020,384,0,0.0
91405,2021,377,0,0.0
91405,2022,379,0,0.0
91405,2023,377,0,0.0
91407,2020,503,0,0.0
91407,2021,502,0,0.0
91407,2022,498,0,0.0
91407,2023,498,0,0.0
91430,2020,81,0,0.0
91430,2021,79,0,0.0
91430,2022,82,0,0.0
91430,2023,80,0,0.0
91460,2020,236,0,0.0
91460,2021,233,0,0.0
91460,2022,229,1,436.68
91460,2023,228,0,0.0
91530,2020,122,0,0.0
91530,2021,120,0,0.0
91530,2022,121,0,0.0
91530,2023,119,0,0.0
91536,2020,148,0,0.0
91536,2021,146,0,0.0
91536,2022,149,0,0.0
91536,2023,146,0,0.0
91540,2020,1290,0,0.0
91540,2021,1287,0,0.0
91540,2022,1279,2,156.37
91540,2023,1281,0,0.0
91669,2020,241,0,0.0
91669,2021,237,0,0.0
91669,2022,237,0,0.0
91669,2023,237,0,0.0
91798,2020,581,0,0.0
91798,2021,587,0,0.0
91798,2022,586,1,170.65
91798,2023,586,0,0.0
94001,2020,3821,0,0.0
94001,2021,3812,0,0.0
94001,2022,3811,2,52.48
94001,2023,3831,1,26.1
94343,2020,1789,0,0.0
94343,2021,1811,1,55.22
94343,2022,1824,0,0.0
94343,2023,1846,0,0.0
94663,2020,0,0,
94663,2021,0,0,
94663,2022,0,0,
94663,2023,0,0,
94883,2020,254,1,393.7
94883,2021,258,0,0.0
94883,2022,258,1,387.6
94883,2023,258,0,0.0
94884,2020,278,0,0.0
94884,2021,275,0,0.0
94884,2022,279,0,0.0
94884,2023,283,0,0.0
94885,2020,56,0,0.0
94885,2021,55,0,0.0
94885,2022,56,0,0.0
94885,2023,57,0,0.0
94886,2020,131,0,0.0
94886,2021,131,0,0.0
94886,2022,131,0,0.0
94886,2023,132,0,0.0
94887,2020,386,0,0.0
94887,2021,390,0,0.0
94887,2022,394,0,0.0
94887,2023,398,0,0.0
94888,2020,160,0,0.0
94888,2021,160,0,0.0
94888,2022,160,0,0.0
94888,2023,162,0,0.0
95001,2020,5900,0,0.0
95001,2021,5911,0,0.0
95001,2022,5932,1,16.86
95001,2023,5960,2,33.56
95015,2020,1155,0,0.0
95015,2021,1170,0,0.0
95015,2022,1178,0,0.0
95015,2023,1188,0,0.0
95025,2020,1590,0,0.0
95025,2021,1630,0,0.0
95025,2022,1631,0,0.0
95025,2023,1648,0,0.0
95200,2020,781,0,0.0
95200,2021,787,0,0.0
95200,2022,793,0,0.0
95200,2023,800,0,0.0
97001,2020,4278,0,0.0
97001,2021,4301,1,23.25
97001,2022,4357,1,22.95
97001,2023,4459,1,22.43
97161,2020,423,0,0.0
97161,2021,434,0,0.0
97161,2022,439,0,0.0
97161,2023,455,0,0.0
97511,2020,781,1,128.04
97511,2021,790,0,0.0
97511,2022,803,0,0.0
97511,2023,820,0,0.0
97666,2020,404,0,0.0
97666,2021,407,0,0.0
97666,2022,411,0,0.0
97666,2023,420,0,0.0
97777,2020,164,0,0.0
97777,2021,162,0,0.0
97777,2022,165,0,0.0
97777,2023,167,0,0.0
97889,2020,95,0,0.0
97889,2021,96,0,0.0
97889,2022,98,0,0.0
97889,2023,101,0,0.0
99001,2020,2058,3,145.77
99001,2021,1993,1,50.18
99001,2022,1977,2,101.16
99001,2023,1963,1,50.94
99524,2020,973,0,0.0
99524,2021,949,1,105.37
99524,2022,945,0,0.0
99524,2023,940,0,0.0
99624,2020,366,0,0.0
99624,2021,362,0,0.0
99624,2022,357,0,0.0
99624,2023,359,0,0.0
99773,2020,10493,5,47.65
99773,2021,10567,5,47.32
99773,2022,10545,6,56.9
99773,2023,10582,7,66.15
